datetime,Vancouver,Portland,San Francisco,Seattle,Los Angeles,San Diego,Las Vegas,Phoenix,Albuquerque,Denver,San Antonio,Dallas,Houston,Kansas City,Minneapolis,Saint Louis,Chicago,Nashville,Indianapolis,Atlanta,Detroit,Jacksonville,Charlotte,Miami,Pittsburgh,Toronto,Philadelphia,New York,Montreal,Boston,Beersheba,Tel Aviv District,Eilat,Haifa,Nahariyya,Jerusalem
31/10/2017 20:00,,285.74,,284.45,292.38,291.64,297.12,297.25,288.19,278.92,288.82,285.15,297.15,275.8,273.58,279.57,277.14,286.65,278.98,294.14,278.24,295.47,295.26,,280.48,280.57,286.91,,283.13,287.24,,,,,,
31/10/2017 21:00,,287.12,,286.04,292.72,291.89,298.55,298.26,288.94,280.92,289.46,284.75,295.75,275.84,274.15,280.0,277.14,286.89,279.17,294.24,278.24,295.31,294.95,,280.0,279.96,285.88,,282.8,286.97,,,,,,
31/10/2017 22:00,,288.36,,286.85,293.35,292.14,298.54,298.65,289.66,281.89,289.14,284.68,295.27,275.68,273.79,279.88,277.24,286.39,278.98,294.05,277.93,295.14,293.69,,279.31,279.0,284.16,,282.15,285.98,,,,,,
31/10/2017 23:00,,289.14,,287.75,292.9,292.33,298.45,298.95,289.66,283.37,288.02,284.75,294.39,275.68,273.79,279.72,276.79,285.14,278.0,292.43,277.34,293.65,289.33,,278.02,278.15,282.16,,281.5,284.07,,,,,,
01/11/2017 0:00,,289.58,,287.93,292.93,292.23,297.8,298.85,288.41,283.04,286.77,284.15,293.24,275.18,272.82,278.87,276.15,284.38,276.79,289.25,276.92,291.35,286.97,,276.0,277.74,280.79,,280.83,282.49,,,,,,
01/11/2017 1:00,,287.43,,287.25,292.09,291.84,296.66,298.48,286.16,280.6,286.9,283.81,293.14,275.14,271.55,278.57,275.7,284.13,275.97,285.93,276.93,288.82,285.51,,274.99,277.54,279.16,,280.45,281.15,,,,,,
01/11/2017 2:00,,284.75,,285.15,291.26,291.15,295.29,297.37,285.42,279.4,286.93,283.08,293.04,274.8,270.8,277.85,275.61,283.88,275.18,284.93,276.55,287.47,284.5,,274.79,277.55,277.98,,279.45,280.31,,,,,,
01/11/2017 3:00,,282.54,,282.74,290.86,289.96,294.46,295.93,284.39,279.08,286.52,284.08,293.44,274.82,270.5,277.85,275.35,283.88,274.54,284.02,276.05,286.31,283.33,,274.36,276.87,277.24,,278.45,279.57,,,,,,
01/11/2017 4:00,,281.41,,282.14,290.54,289.89,293.45,293.83,282.37,279.3,286.7,284.21,293.24,274.97,270.58,277.58,275.24,282.88,275.18,283.93,276.15,285.38,282.6,,273.17,276.87,276.99,,278.1,277.06,,,,,,
01/11/2017 5:00,,280.8,,281.84,290.61,289.64,292.45,292.16,282.42,280.68,286.71,284.15,293.45,274.97,270.14,277.57,275.05,283.13,275.44,282.69,276.04,285.04,281.75,,272.78,277.37,276.08,,276.52,276.7,,,,,,
01/11/2017 6:00,,279.87,,281.24,290.37,289.71,290.92,292.56,281.39,282.55,286.81,284.14,293.34,275.14,269.93,277.14,275.14,283.14,275.43,282.25,275.93,284.71,281.6,,272.97,277.13,275.65,,275.45,275.97,,,,,,
01/11/2017 7:00,,280.15,,281.75,290.37,289.28,290.43,291.63,283.54,283.12,287.78,284.02,293.74,274.11,270.22,276.82,275.23,282.88,275.69,281.58,275.63,284.37,281.05,,273.31,277.43,275.58,,275.45,276.06,,,,,,
01/11/2017 8:00,,280.43,,283.26,290.3,289.79,290.34,290.5,283.32,283.36,287.78,283.88,293.84,273.78,270.28,276.64,275.23,282.37,275.92,281.25,275.7,284.54,280.69,,273.53,277.13,275.49,,275.1,275.61,,,,,,
01/11/2017 9:00,,281.31,,283.27,290.38,289.59,288.78,289.5,281.95,284.37,288.03,283.84,294.04,274.29,271.02,276.87,275.32,281.88,274.91,281.25,275.14,284.72,279.65,,274.73,277.13,274.62,,274.75,275.43,,,,,,
01/11/2017 10:00,,281.28,,282.85,290.22,289.76,288.74,289.01,281.89,284.01,287.82,284.02,293.84,274.28,271.65,276.72,275.23,281.88,274.67,280.7,275.14,284.53,280.05,,275.12,277.13,275.66,,274.1,274.89,,,,,,
01/11/2017 11:00,,281.29,,283.05,290.22,289.51,288.36,289.33,281.21,283.36,287.82,284.02,293.55,274.61,271.93,276.88,275.51,281.63,274.35,280.6,275.47,285.03,280.05,,275.15,277.39,277.08,,273.75,274.45,,,,,,
01/11/2017 12:00,,281.54,,282.96,290.38,290.15,287.75,289.67,280.51,282.79,288.4,284.15,293.64,275.14,272.35,276.73,275.69,281.9,274.57,280.45,275.7,285.48,280.23,,275.31,277.14,277.82,,273.42,274.34,,,,,,
01/11/2017 13:00,,281.05,,283.26,290.38,289.89,287.56,288.81,280.43,283.03,288.4,283.96,294.14,275.95,272.55,277.15,275.79,282.65,274.49,280.14,276.47,285.97,281.95,,275.29,277.34,279.15,,273.75,275.23,,,,,,
01/11/2017 14:00,,280.56,,283.59,290.38,289.72,287.15,288.9,280.67,282.67,288.37,284.55,294.14,276.46,272.92,277.64,275.85,284.16,275.15,283.13,276.63,289.29,285.85,,275.97,277.34,280.25,,275.42,277.71,,,,,,
01/11/2017 15:00,,280.54,,283.81,290.29,289.8,287.35,288.95,285.17,283.98,288.93,285.65,294.44,277.6,273.15,278.15,276.6,285.9,275.49,286.23,277.53,291.8,289.59,,276.62,278.55,282.69,,276.42,280.15,,,,,,
01/11/2017 16:00,,280.85,,283.6,290.43,290.22,288.61,290.24,287.17,286.45,289.51,287.59,295.7,279.97,273.35,278.58,277.54,287.38,276.15,290.23,278.26,295.31,292.94,,277.79,279.36,284.33,,277.7,281.98,,,,,,
01/11/2017 17:00,,282.89,,283.05,291.08,291.06,291.72,292.84,289.42,288.81,292.47,289.78,296.74,280.81,274.15,279.01,278.32,288.63,276.97,292.6,278.44,296.48,294.05,,278.62,280.16,286.06,,278.2,282.9,,,,,,
01/11/2017 18:00,,284.74,,282.86,291.65,291.97,293.37,295.44,291.42,290.37,296.03,292.59,299.04,281.14,274.86,279.28,279.35,289.62,277.54,293.96,278.54,297.15,295.05,,278.78,280.36,287.13,,278.75,283.74,,,,,,
01/11/2017 19:00,,286.5,,283.36,292.4,292.31,294.95,297.15,292.64,291.48,297.45,294.58,299.48,281.14,275.0,279.86,279.52,290.37,278.82,294.97,278.74,297.15,295.85,,279.15,280.57,288.42,,280.4,285.16,,,,,,
01/11/2017 20:00,,286.38,,283.93,293.28,292.84,295.6,298.65,294.15,292.16,299.11,296.51,299.45,282.15,274.44,280.01,279.7,290.63,279.49,294.51,279.26,297.65,295.88,,279.34,280.16,288.77,,280.75,285.53,,,,,,
01/11/2017 21:00,,286.71,,284.81,293.75,293.39,296.75,299.65,295.15,292.58,300.57,298.83,299.85,282.49,274.21,280.57,279.34,290.89,279.67,294.06,279.37,297.15,295.42,,279.34,279.56,289.16,,281.1,285.43,,,,,,
01/11/2017 22:00,,286.13,,285.15,294.77,293.3,297.43,300.37,294.9,293.36,300.92,298.82,300.37,282.65,274.15,281.15,278.93,290.89,279.35,292.8,279.37,296.82,293.87,,279.95,279.16,288.55,,281.04,284.66,,,,,,
01/11/2017 23:00,,286.77,,284.84,294.3,292.6,297.75,300.6,294.65,292.88,301.02,297.41,299.45,282.81,274.35,281.29,278.51,290.89,279.56,291.06,279.14,296.32,290.45,,280.15,278.77,287.85,,280.36,284.43,,,,,,
02/11/2017 0:00,,285.89,,285.15,294.01,292.53,297.62,300.71,292.4,291.48,296.93,294.65,298.14,282.64,274.62,282.32,278.32,290.63,280.37,289.6,279.25,294.16,289.24,,281.16,278.37,287.46,,280.06,283.98,,,,,,
02/11/2017 1:00,,285.15,,284.54,292.78,291.76,296.31,300.37,288.88,290.36,295.28,293.09,296.84,282.15,274.75,282.44,278.42,290.63,280.76,289.15,279.14,293.16,287.35,,280.95,278.59,287.56,,279.1,283.9,,,,,,
02/11/2017 2:00,,284.28,,283.34,291.82,291.42,295.64,299.04,286.15,289.24,293.73,291.84,296.7,281.98,274.79,282.8,278.85,289.89,280.82,288.75,279.03,292.64,288.74,,281.08,278.37,287.75,,278.43,283.82,,,,,,
02/11/2017 3:00,,283.41,,282.25,291.21,290.98,294.29,297.48,284.13,289.14,292.92,291.46,296.37,281.95,275.08,283.11,279.06,289.89,282.45,288.74,279.55,291.81,289.54,,283.35,278.66,287.25,,278.42,283.8,,,,,,
02/11/2017 4:00,,283.03,,281.84,291.02,290.82,293.27,296.14,283.42,288.59,292.86,291.58,296.26,282.11,275.22,283.64,279.55,289.64,283.7,287.8,279.26,290.53,289.15,,283.51,278.88,287.87,,278.48,283.52,,,,,,
02/11/2017 5:00,,282.15,,281.59,290.92,290.73,292.58,295.57,282.46,287.56,291.76,292.0,296.04,282.44,275.22,284.15,279.75,289.38,285.89,286.47,279.65,289.52,288.87,,285.37,278.86,288.65,,278.47,283.33,,,,,,
02/11/2017 6:00,,281.78,,281.75,290.76,290.42,291.9,294.16,285.81,286.56,290.97,291.65,296.52,283.12,275.01,284.0,280.35,289.14,286.91,286.74,280.49,288.51,289.05,,285.56,279.11,287.87,,278.47,282.97,,,,,,
02/11/2017 7:00,,281.53,,281.65,290.84,290.23,291.09,293.15,285.15,284.58,291.48,291.84,296.26,283.79,275.01,284.31,280.6,289.13,287.15,287.04,280.85,288.0,288.51,,285.78,279.16,288.24,,278.77,283.65,,,,,,
02/11/2017 8:00,,281.4,,281.66,290.53,290.24,289.39,292.01,284.51,282.37,291.59,291.75,296.26,283.81,274.8,284.63,280.84,289.39,287.15,287.44,281.15,287.69,288.06,,286.19,279.64,287.96,,278.79,283.98,,,,,,
02/11/2017 9:00,,281.78,,281.03,290.53,290.14,289.75,291.01,284.46,277.92,292.66,291.81,295.93,283.81,274.82,285.14,281.13,289.89,287.67,287.64,281.25,286.84,287.05,,286.18,279.86,287.42,,279.13,284.31,,,,,,
02/11/2017 10:00,,281.54,,281.37,290.22,289.96,289.34,290.17,283.78,275.86,293.15,291.55,295.7,284.15,275.02,286.17,281.34,290.15,287.66,287.25,282.26,287.35,286.79,,287.15,280.13,286.85,,279.16,284.48,,,,,,
02/11/2017 11:00,,281.66,,280.95,290.15,290.14,289.15,289.33,281.47,274.27,293.52,291.55,295.9,284.15,275.15,287.16,281.54,290.38,287.34,286.93,282.6,287.53,286.24,,286.57,280.86,286.75,,279.12,284.63,,,,,,
02/11/2017 12:00,,281.79,,281.04,289.92,289.8,287.54,289.01,280.17,274.04,293.36,291.61,295.6,284.5,275.28,286.84,281.44,290.63,287.76,287.05,282.58,288.15,286.05,,286.15,282.85,286.65,,279.77,285.12,,,,,,
02/11/2017 13:00,,282.03,,281.15,289.61,289.8,286.74,288.66,280.43,274.25,293.81,291.75,296.04,284.49,275.28,285.46,281.94,290.89,287.66,287.05,283.37,288.81,287.05,,286.15,283.03,287.87,,280.07,285.33,,,,,,
02/11/2017 14:00,,282.44,,280.71,289.54,289.72,287.55,288.75,279.89,274.48,294.16,293.08,296.65,284.67,275.65,287.01,281.92,291.64,288.49,288.23,283.7,291.47,290.69,,287.96,283.63,289.64,,280.42,286.43,,,,,,
02/11/2017 15:00,,282.39,,280.64,289.23,289.56,288.74,288.75,283.69,274.81,295.26,295.34,298.44,284.82,276.08,288.97,282.34,292.15,288.66,289.78,284.48,294.14,292.77,,286.47,284.76,291.95,,282.06,288.44,,,,,,
02/11/2017 16:00,,283.02,,280.82,288.96,289.81,291.15,290.34,286.17,274.34,296.78,297.88,300.26,285.32,276.65,291.25,282.54,293.14,288.97,292.54,284.71,296.64,294.33,,286.12,286.02,294.48,,282.69,290.0,,,,,,
02/11/2017 17:00,,283.4,,281.15,289.68,290.44,292.35,292.81,288.43,275.64,298.4,300.84,301.52,286.15,276.88,293.67,283.33,293.65,289.82,294.44,285.26,298.3,295.45,,287.27,286.37,295.42,,282.88,291.8,,,,,,
02/11/2017 18:00,,284.26,,281.65,289.98,291.41,293.75,294.59,289.93,276.51,299.66,302.78,303.03,285.95,276.95,295.13,283.63,294.65,290.16,295.45,285.7,298.8,296.15,,289.64,286.58,296.33,,283.86,293.71,,,,,,
02/11/2017 19:00,,284.76,,282.59,290.66,292.23,295.15,296.15,291.43,277.03,301.02,304.68,303.7,285.63,277.02,296.71,283.54,294.65,290.13,296.15,286.26,299.14,296.65,,292.15,287.17,296.23,,283.73,293.74,,,,,,
02/11/2017 20:00,,284.89,,281.45,291.15,293.14,294.92,296.93,292.46,278.25,302.87,305.65,303.45,285.15,276.94,297.55,283.25,294.89,290.81,296.45,287.26,299.48,296.69,,292.47,287.19,295.9,,284.94,294.32,,,,,,
02/11/2017 21:00,,285.15,,280.93,291.33,293.5,295.59,297.59,293.17,281.03,303.03,306.28,303.44,284.15,276.89,298.3,282.94,294.89,291.16,296.15,287.36,299.3,296.65,,292.15,287.4,295.79,,284.6,294.32,,,,,,
02/11/2017 22:00,,283.88,,281.25,291.58,293.64,296.75,298.93,293.65,281.04,303.13,306.4,303.26,284.15,276.58,298.16,283.04,294.15,291.56,295.88,287.47,298.8,295.65,,291.66,287.38,293.97,,284.55,292.78,,,,,,
02/11/2017 23:00,,283.01,,280.85,291.85,293.31,296.44,298.95,293.66,281.38,302.93,305.21,301.81,283.97,276.15,297.19,282.84,293.89,291.38,295.06,287.36,297.32,291.75,,290.68,287.59,292.24,,284.69,291.58,,,,,,
03/11/2017 0:00,,282.9,,280.94,291.53,292.86,295.53,299.04,292.37,280.28,301.28,301.22,299.85,284.15,275.82,295.03,282.68,293.89,291.19,293.6,286.92,294.96,289.7,,290.68,287.6,291.51,,285.26,290.65,,,,,,
03/11/2017 1:00,,282.53,,279.48,291.09,292.31,294.99,298.27,288.12,278.04,298.04,299.82,298.75,284.15,275.75,292.75,282.41,293.64,290.78,292.75,287.54,294.33,288.26,,290.57,287.76,290.7,,286.42,289.99,,,,,,
03/11/2017 2:00,,281.52,,279.59,290.88,291.48,293.63,297.82,285.83,275.65,297.4,298.15,298.15,284.49,275.62,291.46,282.03,293.39,290.59,291.25,287.64,293.16,287.15,,289.68,287.2,289.57,,287.07,289.66,,,,,,
03/11/2017 3:00,,280.89,,278.82,290.68,290.99,292.61,296.93,283.6,274.71,297.05,297.46,297.45,283.53,275.62,289.0,282.04,293.39,290.76,290.64,287.24,292.49,286.6,,290.38,286.44,288.61,,287.13,289.32,,,,,,
03/11/2017 4:00,,281.0,,278.81,290.61,290.54,291.62,295.26,281.09,273.58,296.41,296.61,297.25,282.18,275.5,286.82,282.04,293.14,290.66,288.93,285.86,291.39,285.65,,290.15,286.59,287.65,,287.24,289.23,,,,,,
03/11/2017 5:00,,281.0,,278.55,290.38,289.69,290.62,293.41,281.31,273.54,295.54,295.81,297.26,281.18,275.37,286.46,281.65,293.89,290.65,288.71,284.48,289.76,285.51,,289.96,286.64,286.96,,287.69,288.98,,,,,,
03/11/2017 6:00,,280.42,,278.54,290.15,288.49,290.29,292.49,280.06,273.36,295.9,294.48,297.04,280.86,274.42,285.87,281.14,293.38,289.89,288.24,284.6,289.65,284.85,,289.77,284.9,286.73,,288.8,288.99,,,,,,
03/11/2017 7:00,,279.9,,278.48,289.76,288.0,289.76,290.96,279.03,273.53,295.14,293.61,297.04,279.53,273.29,285.44,280.96,293.13,288.99,287.56,284.27,289.46,284.69,,288.78,284.38,286.07,,288.71,288.99,,,,,,
03/11/2017 8:00,,279.78,,278.26,289.45,287.7,288.92,290.84,279.37,273.74,295.81,292.34,296.7,279.35,272.42,284.16,280.59,292.88,287.15,287.15,282.85,289.05,284.33,,290.15,283.42,285.57,,288.76,288.74,,,,,,
03/11/2017 9:00,,279.53,,278.26,288.76,287.08,288.41,289.51,278.07,273.73,296.03,291.08,296.55,278.74,271.75,283.46,279.96,293.13,285.19,286.6,282.26,288.66,283.96,,290.16,283.11,285.23,,286.8,288.5,,,,,,
03/11/2017 10:00,,279.41,,277.64,288.53,286.77,288.77,289.34,277.05,273.32,296.02,290.15,296.55,277.34,271.28,282.58,278.85,292.89,284.94,286.82,281.92,289.55,283.78,,290.55,282.9,285.57,,286.77,288.57,,,,,,
03/11/2017 11:00,,279.16,,277.34,288.45,286.45,286.6,288.83,277.77,273.22,296.26,288.95,296.55,276.82,270.62,281.88,278.22,292.9,284.39,286.27,281.05,289.23,283.5,,289.47,282.14,285.32,,285.79,288.1,,,,,,
03/11/2017 12:00,,278.78,,276.46,287.99,286.07,286.8,288.34,276.89,272.83,296.53,287.61,296.45,276.14,270.44,281.3,277.68,293.39,283.39,286.14,280.6,289.34,283.32,,289.64,282.36,285.57,,284.8,288.33,,,,,,
03/11/2017 13:00,,278.65,,275.46,287.78,285.59,285.9,288.32,276.88,272.72,296.53,286.94,296.65,275.83,270.01,281.0,277.32,291.4,282.63,286.24,279.92,289.57,285.59,,289.47,282.15,287.78,,284.8,288.73,,,,,,
03/11/2017 14:00,,278.66,,275.36,287.84,284.98,285.42,287.93,275.58,272.79,296.15,286.41,297.15,275.55,270.36,281.32,277.68,290.89,282.16,288.04,280.71,292.15,289.22,,289.35,282.36,289.6,,284.77,290.06,,,,,,
03/11/2017 15:00,,278.54,,275.05,287.86,284.75,286.94,288.14,281.39,273.53,296.27,286.35,298.45,276.15,271.65,281.56,278.32,290.89,282.82,290.24,281.6,294.31,293.04,,288.33,283.16,291.8,,284.77,291.84,,,,,,
03/11/2017 16:00,,278.78,,275.15,288.91,285.75,288.54,290.04,286.17,275.44,296.65,286.95,299.95,278.89,272.69,282.95,279.12,292.38,284.33,293.95,281.74,296.81,295.96,,286.82,284.15,293.98,,284.78,293.92,,,,,,
03/11/2017 17:00,,280.02,,275.15,289.68,288.53,289.75,292.48,287.94,277.84,297.52,288.08,301.35,280.49,273.43,284.26,279.71,293.9,284.99,295.75,282.55,298.14,297.6,,285.95,284.15,294.48,,285.15,295.33,,,,,,
03/11/2017 18:00,,281.01,,275.48,291.15,290.98,290.03,294.64,289.68,278.25,299.14,289.62,301.85,281.6,274.08,285.49,280.86,294.14,286.18,296.95,283.48,298.64,298.94,,286.14,283.74,294.9,,284.8,295.53,,,,,,
03/11/2017 19:00,,281.76,,275.59,292.15,292.76,291.42,296.49,291.18,283.7,301.7,291.02,302.35,282.47,274.15,286.31,281.3,294.13,286.35,297.74,283.25,299.13,299.55,,285.82,284.15,295.06,,285.15,296.22,,,,,,
03/11/2017 20:00,,281.89,,275.6,293.35,293.84,292.4,297.75,292.42,285.14,302.6,292.21,302.65,282.94,274.22,287.31,281.78,294.37,287.0,297.65,283.75,299.46,299.7,,285.31,283.16,295.15,,284.8,295.82,,,,,,
03/11/2017 21:00,,282.02,,275.05,293.82,294.07,294.54,298.71,293.14,287.27,303.38,292.96,302.95,283.61,273.56,287.99,282.14,293.87,286.98,297.35,283.25,299.3,299.75,,285.13,282.97,294.52,,283.8,295.49,,,,,,
03/11/2017 22:00,,282.39,,275.15,294.09,293.61,295.15,299.05,294.15,288.4,303.72,294.08,302.35,283.44,272.77,287.88,281.64,293.12,287.19,296.75,282.25,298.97,298.15,,284.31,282.36,293.74,,282.8,293.85,,,,,,
03/11/2017 23:00,,282.28,,275.59,294.15,293.3,294.3,299.25,293.67,287.4,303.78,293.95,300.93,283.8,272.77,286.88,281.04,292.87,286.02,295.88,281.05,297.14,294.45,,282.84,280.95,292.15,,282.45,292.54,,,,,,
04/11/2017 0:00,,281.91,,275.94,293.45,292.07,293.62,299.06,291.13,285.28,302.08,292.29,299.55,283.8,272.79,285.16,280.69,291.63,284.01,294.06,279.48,295.15,292.07,,281.82,279.74,289.91,,280.45,291.74,,,,,,
04/11/2017 1:00,,281.3,,276.05,292.74,291.98,292.64,298.56,288.13,281.73,299.15,290.44,298.77,283.8,272.79,284.32,279.95,291.39,282.99,292.7,278.58,293.49,290.86,,280.68,278.94,288.18,,279.45,290.42,,,,,,
04/11/2017 2:00,,279.89,,275.64,291.88,291.65,291.95,298.15,288.32,279.39,298.67,289.29,297.81,283.97,273.08,284.02,280.04,291.13,281.78,291.65,277.73,292.32,290.95,,279.84,278.54,286.25,,279.45,288.47,,,,,,
04/11/2017 3:00,,279.63,,275.74,291.42,291.31,291.75,296.83,286.33,278.73,298.41,289.29,297.15,284.13,273.37,283.42,279.67,290.63,281.36,291.14,277.13,291.64,290.51,,279.59,277.62,284.89,,278.8,286.85,,,,,,
04/11/2017 4:00,,279.26,,275.59,291.02,290.65,291.75,296.59,285.84,278.6,297.68,288.48,296.92,283.94,273.72,284.15,279.68,290.37,280.95,290.94,276.92,290.7,290.14,,277.94,276.35,284.07,,277.8,285.0,,,,,,
04/11/2017 5:00,,278.28,,275.59,290.45,290.64,291.55,295.72,285.8,276.38,296.41,287.95,296.59,283.61,273.65,284.3,279.59,290.12,280.43,290.95,276.84,289.42,290.14,,278.16,275.58,282.79,,276.8,284.0,,,,,,
04/11/2017 6:00,,278.39,,275.7,289.99,289.6,290.94,294.33,285.75,276.38,295.77,287.48,295.85,283.6,273.72,284.86,279.41,289.88,279.69,290.27,277.25,289.22,290.34,,277.36,275.35,282.43,,275.5,282.85,,,,,,
04/11/2017 7:00,,278.14,,275.59,289.81,288.3,291.15,293.65,284.78,275.56,296.15,287.4,295.81,283.28,274.08,285.0,279.06,289.88,279.69,289.94,277.36,288.82,289.69,,276.76,275.1,281.24,,275.13,282.0,,,,,,
04/11/2017 8:00,,278.02,,275.26,288.99,287.56,290.55,293.34,285.81,275.97,296.4,288.01,295.45,282.14,274.15,285.3,278.88,289.63,279.47,289.49,277.34,288.62,290.05,,276.55,275.1,280.15,,274.45,281.39,,,,,,
04/11/2017 9:00,,277.44,,275.15,288.97,287.07,288.07,292.83,285.81,277.56,296.28,288.88,295.48,282.13,274.38,285.43,279.34,289.88,279.68,288.7,277.34,288.22,289.15,,276.15,274.35,279.24,,273.8,280.65,,,,,,
04/11/2017 10:00,,277.39,,274.7,288.22,286.56,289.55,293.0,285.79,278.06,295.93,289.27,295.26,281.78,274.77,285.43,279.86,289.62,279.9,288.94,277.25,288.02,289.25,,276.15,274.34,278.66,,273.12,279.3,,,,,,
04/11/2017 11:00,,277.63,,274.38,287.89,286.14,289.34,292.68,285.5,279.16,295.93,290.81,295.26,281.32,274.69,286.0,280.16,290.14,280.35,288.38,277.14,288.42,289.65,,275.75,274.34,278.16,,273.12,278.77,,,,,,
04/11/2017 12:00,,277.76,,274.71,287.39,285.63,289.54,292.33,284.13,280.36,295.81,291.65,295.4,280.79,274.73,286.01,280.15,290.14,280.35,288.05,277.54,288.36,289.6,,276.15,274.74,277.74,,272.47,278.3,,,,,,
04/11/2017 13:00,,278.01,,275.15,286.21,285.38,289.57,291.83,283.89,279.78,296.02,291.88,295.04,280.81,274.88,286.69,279.75,290.64,280.67,287.85,277.65,288.35,290.45,,276.53,276.13,279.81,,273.12,278.6,,,,,,
04/11/2017 14:00,,277.77,,275.25,286.48,284.69,288.75,291.65,282.37,280.51,296.15,293.68,296.03,280.15,275.02,287.71,279.85,291.15,280.99,289.34,278.7,290.94,291.05,,279.44,276.94,282.06,,274.45,280.57,,,,,,
04/11/2017 15:00,,277.52,,274.93,285.99,284.05,288.93,291.37,285.17,284.31,296.27,296.15,297.03,280.14,275.42,288.64,279.75,291.64,281.66,291.44,279.13,294.75,292.35,,281.77,277.96,283.64,,276.8,282.15,,,,,,
04/11/2017 16:00,,277.88,,275.03,286.4,285.13,290.35,291.37,288.91,288.79,297.39,297.58,299.59,280.64,275.88,289.44,279.78,293.39,282.64,294.35,282.05,297.14,293.44,,284.44,278.37,285.06,,277.8,283.31,,,,,,
04/11/2017 17:00,,278.64,,275.26,288.85,288.97,292.15,292.92,289.43,290.25,298.01,300.08,301.59,280.95,276.07,290.43,280.45,294.38,283.81,296.42,282.65,298.31,294.24,,285.96,278.98,285.78,,278.15,284.31,,,,,,
04/11/2017 18:00,,279.25,,275.58,291.08,290.98,293.95,295.15,290.12,291.8,299.24,301.38,302.15,281.13,276.84,291.01,280.69,296.37,285.16,296.87,283.59,299.81,294.73,,286.96,279.78,286.33,,278.47,284.99,,,,,,
04/11/2017 19:00,,279.77,,276.44,292.28,293.15,295.75,296.59,291.44,292.93,299.9,302.48,302.45,281.97,277.01,291.86,280.79,297.87,286.82,298.44,283.37,299.8,294.94,,288.3,279.78,286.7,,279.15,285.08,,,,,,
04/11/2017 20:00,,280.26,,276.75,293.9,293.83,296.35,297.6,291.94,293.6,301.36,303.84,303.05,282.95,277.36,292.31,281.15,298.13,287.16,298.14,283.7,299.64,293.5,,288.3,279.76,286.65,,279.15,284.82,,,,,,
04/11/2017 21:00,,281.01,,276.86,294.59,294.07,296.61,298.93,292.18,293.49,301.7,304.21,302.93,283.29,277.81,293.43,281.15,298.62,287.99,296.89,282.82,300.15,291.96,,288.12,279.78,286.06,,278.8,284.54,,,,,,
04/11/2017 22:00,,281.14,,277.45,295.02,294.45,296.79,299.45,292.42,292.14,302.27,303.86,301.93,283.8,277.88,293.33,281.6,298.12,288.95,296.16,281.78,299.75,289.94,,287.93,279.37,284.65,,278.15,283.55,,,,,,
04/11/2017 23:00,,281.29,,278.15,294.88,294.22,296.48,300.28,291.66,291.28,301.95,302.08,301.86,283.96,277.88,292.52,281.87,295.38,289.17,294.78,281.37,297.64,288.84,,286.58,278.55,283.61,,278.15,282.31,,,,,,
05/11/2017 0:00,,281.29,,277.93,294.27,293.72,295.47,300.06,290.4,288.97,300.96,300.46,299.37,283.49,277.81,291.51,282.14,294.39,289.17,293.88,281.71,295.31,288.6,,286.16,278.76,283.78,,277.12,281.31,,,,,,
05/11/2017 1:00,,280.89,,277.25,293.55,292.73,294.15,299.65,288.87,286.07,298.84,299.55,298.26,283.49,277.88,291.49,282.24,294.14,288.78,292.88,282.02,293.48,288.55,,285.37,278.76,283.15,,276.09,280.9,,,,,,
05/11/2017 2:00,,280.89,,277.04,292.03,291.68,293.46,298.37,288.13,285.72,296.4,298.79,297.26,283.3,278.01,291.69,282.77,294.39,288.19,292.26,282.04,292.65,287.51,,284.98,278.76,283.32,,276.12,281.16,,,,,,
05/11/2017 3:00,,280.77,,277.04,291.22,290.89,292.8,297.48,287.37,284.4,295.62,297.83,296.7,283.29,278.08,291.67,283.23,294.09,288.77,292.26,282.15,292.57,287.05,,284.79,278.13,283.32,,275.8,280.9,,,,,,
05/11/2017 4:00,,280.77,,276.93,291.02,290.5,292.11,295.92,285.72,283.9,294.69,297.08,296.69,283.49,278.28,291.86,283.25,294.15,288.69,291.81,282.85,292.16,287.18,,284.76,278.89,282.99,,275.12,280.9,,,,,,
05/11/2017 5:00,,280.64,,276.74,290.37,289.63,291.96,294.86,284.74,283.54,295.07,297.08,295.94,283.48,278.48,292.14,283.42,293.15,289.17,291.59,283.58,290.26,286.65,,285.41,279.65,283.07,,275.15,280.48,,,,,,
05/11/2017 6:00,,280.52,,276.55,290.07,288.61,291.15,293.65,284.79,280.51,294.28,296.72,295.75,283.64,278.72,291.99,283.23,292.64,289.68,291.37,283.65,289.58,286.06,,285.21,279.89,283.24,,275.12,280.14,,,,,,
05/11/2017 7:00,,280.4,,276.44,289.64,287.74,289.25,293.14,285.88,277.7,294.39,296.62,295.75,283.96,278.72,291.65,283.33,293.12,290.19,291.49,284.15,289.98,285.78,,285.37,280.39,283.24,,275.12,280.06,,,,,,
